2024-10-17 15:28:34.841 [background-preinit] INFO  org.hibernate.validator.internal.util.Version:21 - HV000001: Hibernate Validator 6.2.3.Final
2024-10-17 15:28:39.772 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.822 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.redis.LettuceMetricsAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.redis.LettuceMetricsAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.835 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusMetricsExportAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusMetricsExportAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.854 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'management.metrics.export.prometheus-org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusProperties' of type [org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.867 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'prometheusConfig' of type [org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.873 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'collectorRegistry' of type [io.prometheus.client.CollectorRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.878 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.889 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'micrometerClock' of type [io.micrometer.core.instrument.Clock$1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.953 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'prometheusMeterRegistry' of type [io.micrometer.prometheus.PrometheusMeterRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:39.959 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'lettuceMetrics' of type [org.springframework.boot.actuate.autoconfigure.metrics.redis.LettuceMetricsAutoConfiguration$$Lambda$444/1424698224] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:40.324 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'lettuceClientResources' of type [io.lettuce.core.resource.DefaultClientResources] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:40.720 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:40.729 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'jeecgBaseConfig' of type [org.jeecg.config.JeecgBaseConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:40.778 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'shiroConfig' of type [org.jeecg.config.shiro.ShiroConfig$$EnhancerBySpringCGLIB$$79cd202] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:41.542 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:41.560 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$11eefada] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:41.606 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:42.037 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'shiroRealm' of type [org.jeecg.config.shiro.ShiroRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:45.126 [main] INFO  org.jeecg.config.shiro.ShiroConfig:227 - ===============(1)创建缓存管理器RedisCacheManager
2024-10-17 15:28:45.134 [main] INFO  org.jeecg.config.shiro.ShiroConfig:245 - ===============(2)创建RedisManager,连接Redis..
2024-10-17 15:28:45.333 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'redisManager' of type [org.crazycake.shiro.RedisManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:45.346 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:45.403 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:45.443 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'org.apache.shiro.spring.boot.autoconfigure.ShiroBeanAutoConfiguration' of type [org.apache.shiro.spring.boot.autoconfigure.ShiroBeanAutoConfiguration$$EnhancerBySpringCGLIB$$bb7967b9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:45.450 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:376 - Bean 'eventBus' of type [org.apache.shiro.event.support.DefaultEventBus] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-10-17 15:28:46.076 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:108 - Tomcat initialized with port(s): 18667 (http)
2024-10-17 15:28:46.100 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-18667"]
2024-10-17 15:28:46.102 [main] INFO  org.apache.catalina.core.StandardService:173 - Starting service [Tomcat]
2024-10-17 15:28:46.102 [main] INFO  org.apache.catalina.core.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.60]
2024-10-17 15:28:46.237 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]:173 - Initializing Spring embedded WebApplicationContext
2024-10-17 15:28:46.245 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:290 - Root WebApplicationContext: initialization completed in 11306 ms
2024-10-17 15:28:46.606 [main] INFO  o.j.m.jmreport.config.init.JimuReportConfiguration:99 -  Init JimuReport Config [ Token Interceptor & Resource Locations ] 
2024-10-17 15:28:47.652 [main] INFO  com.alibaba.druid.pool.DruidDataSource:994 - {dataSource-1,master} inited
2024-10-17 15:28:47.655 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource:132 - dynamic-datasource - load a datasource named [master] success
2024-10-17 15:28:47.665 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource:237 - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2024-10-17 15:28:51.533 [main] INFO  org.jeecg.common.modules.redis.config.RedisConfig:56 -  --- redis config init --- 
2024-10-17 15:28:53.011 [main] INFO  org.quartz.impl.StdSchedulerFactory:1220 - Using default implementation for ThreadExecutor
2024-10-17 15:28:53.015 [main] INFO  org.quartz.simpl.SimpleThreadPool:268 - Job execution threads will use class loader of thread: main
2024-10-17 15:28:53.044 [main] INFO  org.quartz.core.SchedulerSignalerImpl:61 - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2024-10-17 15:28:53.045 [main] INFO  org.quartz.core.QuartzScheduler:229 - Quartz Scheduler v.2.3.2 created.
2024-10-17 15:28:53.049 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore:672 - Using db table-based data access locking (synchronization).
2024-10-17 15:28:53.052 [main] INFO  o.s.scheduling.quartz.LocalDataSourceJobStore:145 - JobStoreCMT initialized.
2024-10-17 15:28:53.053 [main] INFO  org.quartz.core.QuartzScheduler:294 - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'MyScheduler' with instanceId 'guoyukun1729150133015'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

2024-10-17 15:28:53.054 [main] INFO  org.quartz.impl.StdSchedulerFactory:1374 - Quartz scheduler 'MyScheduler' initialized from an externally provided properties instance.
2024-10-17 15:28:53.054 [main] INFO  org.quartz.impl.StdSchedulerFactory:1378 - Quartz scheduler version: 2.3.2
2024-10-17 15:28:53.054 [main] INFO  org.quartz.core.QuartzScheduler:2293 - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@1556f2dd
2024-10-17 15:28:55.133 [main] INFO  o.j.modules.jmreport.config.JmReportExecutorConfig:42 -  Init JimuReport Config [ 线程池 ] 
2024-10-17 15:28:59.452 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver:58 - Exposing 2 endpoint(s) beneath base path '/actuator'
2024-10-17 15:28:59.564 [main] INFO  org.jeecg.config.init.CodeGenerateDbConfig:46 -  Init CodeGenerate Config [ Get Db Config From application.yml ] 
2024-10-17 15:29:00.521 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-18667"]
2024-10-17 15:29:00.553 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:220 - Tomcat started on port(s): 18667 (http) with context path ''
2024-10-17 15:29:03.160 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean:734 - Will start Quartz Scheduler [MyScheduler] in 1 seconds
2024-10-17 15:29:03.174 [main] INFO  org.jeecg.JeecgSystemApplication:61 - Started JeecgSystemApplication in 29.204 seconds (JVM running for 29.983)
2024-10-17 15:29:03.181 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:30 -  Init Code Generate Template [ 检测如果是JAR启动环境，Copy模板到config目录 ] 
2024-10-17 15:29:03.204 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/blob.ftl
2024-10-17 15:29:03.214 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/form/native/vue3NativeComponents.ftl
2024-10-17 15:29:03.216 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/form/native/vue3NativeForm.ftl
2024-10-17 15:29:03.218 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/form/native/vue3NativeImport.ftl
2024-10-17 15:29:03.219 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/form/native/vue3NativeSearch.ftl
2024-10-17 15:29:03.220 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/form/vue3Jvxepopup.ftl
2024-10-17 15:29:03.221 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/form/vue3popup.ftl
2024-10-17 15:29:03.222 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/init/initValue.ftl
2024-10-17 15:29:03.223 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/init/initValueSub.ftl
2024-10-17 15:29:03.224 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/sql/menu_insert.ftl
2024-10-17 15:29:03.226 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/utils.ftl
2024-10-17 15:29:03.228 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/validatorRulesTemplate/core.ftl
2024-10-17 15:29:03.229 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/validatorRulesTemplate/main.ftl
2024-10-17 15:29:03.230 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/validatorRulesTemplate/native/vue3CoreNative.ftl
2024-10-17 15:29:03.232 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/validatorRulesTemplate/native/vue3MainNative.ftl
2024-10-17 15:29:03.232 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/validatorRulesTemplate/sub-vue3.ftl
2024-10-17 15:29:03.234 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/common/validatorRulesTemplate/sub.ftl
2024-10-17 15:29:03.235 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/default/one/java/${bussiPackage}/${entityPackage}/controller/${entityName}Controller.javai
2024-10-17 15:29:03.238 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/default/one/java/${bussiPackage}/${entityPackage}/entity/${entityName}.javai
2024-10-17 15:29:03.240 [main] INFO  org.jeecg.config.init.CodeTemplateInitListener:62 - create file codeTemplate = E:\tj-cadre-assess\tj-cadre-assess-server\jeecg-module-system\jeecg-system-start\target\config\jeecg/code-template-online/default/one/java/${bussiPackage}/${entityPackage}/mapper/${entityName}Mapper.javai
